,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
239,318,132731.0,100.0,2013-09-01,diesel,sin_color,estate,True,True,False,False,False,False,True,True,12500.0,2018-01-01
240,525,214691.0,120.0,2005-03-01,diesel,black,estate,True,True,False,False,True,False,True,True,5100.0,2018-01-01
241,320,177568.0,120.0,2013-10-01,diesel,brown,estate,False,True,False,False,False,False,True,False,10200.0,2018-01-01
242,320,106878.0,135.0,2013-02-01,diesel,white,estate,False,True,False,False,True,True,True,True,15400.0,2018-03-01
243,318,144727.0,105.0,2014-04-01,diesel,white,sin_tipo_coche,False,True,True,False,True,True,True,True,14300.0,2018-06-01
244,320 Gran Turismo,46731.0,140.0,2015-09-01,diesel,blue,estate,False,False,False,False,False,False,False,True,11900.0,2018-03-01
245,320,150969.0,135.0,2012-01-01,diesel,blue,estate,False,False,False,False,False,False,True,False,800.0,2018-01-01
246,318,164900.0,100.0,2009-10-01,diesel,silver,estate,False,True,False,False,False,False,True,False,7300.0,2018-01-01
247,318,150002.0,100.0,2013-09-01,diesel,red,estate,False,True,False,False,False,True,True,False,10700.0,2018-01-01
248,316,117872.0,85.0,2013-10-01,diesel,black,estate,True,True,False,False,False,False,True,False,10400.0,2018-01-01
249,320,66314.0,135.0,2013-11-01,diesel,white,estate,False,False,False,False,False,False,False,True,16100.0,2018-01-01
250,318,216114.0,105.0,2013-04-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9900.0,2018-01-01
251,318,159505.0,100.0,2012-12-01,diesel,grey,estate,False,False,False,False,False,False,True,False,10000.0,2018-01-01
252,320,221904.0,100.0,1999-06-01,diesel,blue,estate,True,False,False,False,True,False,True,False,1200.0,2018-04-01
253,520,147243.0,120.0,2012-11-01,diesel,blue,estate,True,True,True,False,True,False,True,True,16300.0,2018-03-01
254,525,140638.0,160.0,2013-05-01,diesel,black,estate,True,True,False,False,True,True,True,True,17800.0,2018-03-01
255,320,123796.0,135.0,2012-12-01,diesel,black,estate,True,True,False,False,True,True,True,True,15600.0,2018-01-01
257,318,238592.0,90.0,2006-08-01,diesel,grey,estate,False,True,False,False,False,False,True,False,3900.0,2018-01-01
258,318,182798.0,105.0,2012-11-01,diesel,white,estate,True,False,False,False,False,False,True,False,10500.0,2018-01-01
259,318,116868.0,105.0,2014-07-01,diesel,white,estate,False,True,False,False,True,False,True,False,13700.0,2018-01-01
260,318,64486.0,100.0,2013-09-01,diesel,blue,estate,True,True,False,False,False,False,True,False,12400.0,2018-01-01
261,318,167013.0,100.0,2013-08-01,diesel,black,estate,True,True,False,False,False,False,True,True,12400.0,2018-01-01
262,318,319724.0,90.0,2006-09-01,diesel,grey,estate,True,False,False,False,False,False,True,False,3000.0,2018-01-01
263,320,103683.0,120.0,2012-03-01,diesel,black,estate,True,True,True,False,False,False,True,False,10400.0,2018-08-01
264,320,73416.0,120.0,2015-10-01,diesel,blue,estate,False,True,False,False,False,False,True,True,16800.0,2018-01-01
265,520,142724.0,120.0,2013-10-01,diesel,black,estate,True,True,False,False,True,False,True,True,14800.0,2018-01-01
266,320,127017.0,120.0,2014-04-01,diesel,grey,estate,False,True,False,False,False,False,True,True,13100.0,2018-07-01
267,320,151391.0,120.0,2014-06-01,diesel,grey,estate,False,True,False,False,False,True,True,True,15200.0,2018-01-01
268,520,88985.0,135.0,2014-07-01,diesel,grey,estate,True,True,False,False,True,False,True,False,18100.0,2018-01-01
269,320,186684.0,120.0,2013-03-01,diesel,brown,estate,True,True,False,False,False,False,True,False,11400.0,2018-03-01
270,520,156756.0,120.0,2012-06-01,diesel,black,estate,True,True,False,False,False,False,True,True,13700.0,2018-01-01
271,320,236259.0,135.0,2012-01-01,diesel,blue,estate,False,False,False,False,False,False,True,False,6400.0,2018-01-01
272,320,233375.0,135.0,2014-11-01,diesel,black,estate,False,True,False,False,False,False,True,True,9600.0,2018-01-01
273,318,195032.0,100.0,2008-01-01,diesel,grey,estate,sin_datos_volante_regulable,False,False,False,False,False,True,False,4900.0,2018-01-01
274,318,228885.0,100.0,2008-04-01,diesel,grey,estate,True,True,True,False,False,False,True,False,6000.0,2018-01-01
275,316,214613.0,85.0,2013-11-01,diesel,white,estate,False,True,False,False,False,False,True,True,8200.0,2018-03-01
276,318,154190.0,105.0,2014-01-01,diesel,black,estate,False,True,False,False,True,False,True,False,11300.0,2018-01-01
277,320,243093.0,110.0,2003-11-01,diesel,grey,estate,True,False,False,False,False,False,True,False,1400.0,2018-01-01
278,318,79526.0,105.0,2013-06-01,diesel,white,estate,False,False,False,False,False,False,False,True,14900.0,2018-01-01
279,320,169449.0,135.0,2012-11-01,diesel,brown,estate,True,False,False,False,False,False,True,False,10600.0,2018-01-01
280,520,157968.0,120.0,2013-04-01,diesel,grey,estate,True,True,True,False,True,False,True,True,14200.0,2018-01-01
281,320,161034.0,120.0,2014-04-01,diesel,black,estate,True,True,False,False,True,True,True,True,15000.0,2018-07-01
282,318,197704.0,100.0,2013-03-01,diesel,brown,estate,False,True,False,False,False,False,True,False,9400.0,2018-03-01
283,316,83268.0,85.0,2014-01-01,diesel,brown,estate,False,True,False,False,True,False,True,False,12300.0,2018-01-01
284,320,139999.0,120.0,2014-10-01,diesel,blue,estate,False,True,False,False,True,True,True,True,15000.0,2018-03-01
285,318,139649.0,105.0,2014-11-01,diesel,white,estate,False,True,False,False,False,False,True,True,9900.0,2018-01-01
286,320,173160.0,122.0,2014-06-01,diesel,grey,estate,True,True,False,False,True,False,True,True,13100.0,2018-01-01
287,318,80340.0,100.0,2013-09-01,diesel,grey,estate,False,True,False,False,False,False,True,True,13200.0,2018-09-01
288,535,234787.0,230.0,2012-03-01,diesel,black,estate,True,True,False,True,True,True,True,True,19200.0,2018-04-01
289,318,181297.0,105.0,2014-05-01,diesel,brown,estate,False,True,False,False,True,True,True,True,13200.0,2018-01-01
290,530,223829.0,190.0,2011-09-01,diesel,black,estate,True,True,True,True,True,False,True,True,20600.0,2018-01-01
291,520,163675.0,135.0,2011-12-01,diesel,brown,estate,True,True,False,False,True,False,True,True,14900.0,2018-01-01
292,320,110136.0,120.0,2014-05-01,diesel,white,estate,True,True,False,False,True,True,True,True,17800.0,2018-01-01
293,525,230212.0,150.0,2011-02-01,diesel,blue,estate,True,True,False,False,True,True,True,True,14200.0,2018-01-01
294,318,125974.0,105.0,2015-01-01,diesel,grey,estate,False,True,False,False,False,False,True,False,13800.0,2018-01-01
295,520,93866.0,140.0,2014-12-01,diesel,black,estate,False,False,False,False,False,False,False,True,20300.0,2018-01-01
296,535,151555.0,230.0,2014-11-01,diesel,blue,estate,True,True,True,False,True,False,True,True,22100.0,2018-01-01
297,520,132522.0,140.0,2014-07-01,diesel,black,estate,True,True,False,False,False,True,True,True,20800.0,2018-01-01
298,320,150534.0,135.0,2013-05-01,diesel,brown,estate,False,False,False,False,False,True,True,False,11300.0,2018-01-01
299,316,194410.0,85.0,2014-06-01,diesel,black,estate,False,True,False,False,True,False,True,True,8400.0,2018-01-01
300,318,161581.0,105.0,2013-08-01,diesel,blue,estate,True,True,True,False,True,False,True,True,12900.0,2018-01-01
301,320,194748.0,120.0,2013-12-01,diesel,black,estate,False,True,False,False,True,False,True,True,12000.0,2018-01-01
302,520,165274.0,135.0,2014-05-01,diesel,silver,estate,False,True,False,False,True,False,True,True,16400.0,2018-01-01
303,520,188155.0,135.0,2013-08-01,diesel,black,estate,False,True,False,False,True,False,True,False,14800.0,2018-01-01
304,520,130335.0,135.0,2012-03-01,diesel,grey,estate,True,True,False,False,False,False,True,True,14600.0,2018-01-01
305,535,148738.0,230.0,2015-04-01,diesel,grey,estate,True,True,True,False,sin_datos_elevalinas_electrico,False,True,True,28800.0,2018-01-01
306,520,127511.0,140.0,2015-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,19900.0,2018-01-01
307,530,187176.0,190.0,2014-04-01,diesel,black,estate,False,True,False,True,True,False,True,True,19800.0,2018-01-01
308,320,111523.0,120.0,2014-05-01,diesel,black,estate,False,False,False,False,False,False,False,True,15600.0,2018-01-01
309,525,218341.0,120.0,2006-03-01,diesel,grey,estate,True,True,True,False,False,False,True,False,5400.0,2018-01-01
310,530,172496.0,190.0,2014-01-01,diesel,black,estate,True,True,True,False,True,False,True,True,20000.0,2018-01-01
311,320,149390.0,135.0,2014-09-01,diesel,white,estate,False,True,True,False,False,False,True,True,11400.0,2018-01-01
312,320,171848.0,120.0,2013-09-01,diesel,black,estate,False,True,False,False,True,False,False,True,12700.0,2018-01-01
313,320,180574.0,135.0,2014-03-01,diesel,white,estate,False,True,False,True,True,False,True,True,14600.0,2018-01-01
314,318,243386.0,105.0,2013-11-01,diesel,white,estate,False,True,False,False,False,False,True,False,7700.0,2018-01-01
315,530,123622.0,190.0,2014-05-01,diesel,black,estate,True,True,True,True,True,False,True,True,25500.0,2018-01-01
316,320,94654.0,135.0,2013-12-01,diesel,black,estate,False,True,False,True,True,True,True,True,17700.0,2018-01-01
317,530,164621.0,190.0,2014-04-01,diesel,white,estate,True,True,True,True,True,True,True,True,25600.0,2018-01-01
318,525,86420.0,160.0,2014-03-01,diesel,brown,estate,False,True,False,True,True,True,True,True,26700.0,2018-01-01
319,320,200121.0,135.0,2014-11-01,diesel,black,estate,False,True,False,False,False,False,True,True,11400.0,2018-01-01
320,530,92856.0,190.0,2013-10-01,diesel,blue,estate,True,True,False,True,True,False,True,True,25600.0,2018-01-01
321,320,75373.0,135.0,2014-06-01,diesel,blue,estate,False,False,False,False,False,False,False,True,19900.0,2018-01-01
322,320,152137.0,135.0,2013-07-01,diesel,black,estate,False,True,False,False,False,False,True,False,11700.0,2018-01-01
323,318,165851.0,105.0,2013-02-01,diesel,grey,estate,True,True,False,False,False,sin_datos_butooth,True,True,10800.0,2018-01-01
324,320,171266.0,120.0,2014-06-01,diesel,white,estate,True,True,False,False,True,True,True,False,16100.0,2018-01-01
325,520,161666.0,135.0,2013-04-01,diesel,black,estate,False,True,True,False,True,False,True,False,15200.0,2018-01-01
326,320,229128.0,135.0,2013-03-01,diesel,white,estate,True,True,False,False,True,True,True,False,13100.0,2018-01-01
327,525,130500.0,160.0,2014-04-01,diesel,silver,estate,False,True,False,False,False,False,True,True,800.0,2018-01-01
328,520,168180.0,135.0,2014-03-01,diesel,black,estate,True,True,False,False,True,True,True,True,15800.0,2018-01-01
329,320,106596.0,135.0,2013-02-01,diesel,black,estate,False,True,False,False,False,False,True,True,12600.0,2018-01-01
330,318,164889.0,105.0,2014-04-01,diesel,grey,estate,False,True,False,False,False,False,True,False,800.0,2018-01-01
331,320,165599.0,135.0,2013-10-01,diesel,black,estate,True,True,False,False,True,False,True,True,16300.0,2018-01-01
332,530,159773.0,190.0,2012-11-01,diesel,grey,estate,False,True,False,True,True,False,True,True,13700.0,2018-03-01
333,520,212710.0,110.0,2007-05-01,diesel,black,estate,True,True,False,False,False,False,True,False,5000.0,2018-03-01
334,320,151246.0,135.0,2013-10-01,diesel,silver,estate,False,True,False,False,True,True,True,True,13300.0,2018-02-01
335,316,84734.0,85.0,2014-10-01,diesel,grey,estate,False,True,False,False,False,False,True,False,12600.0,2018-04-01
336,535,121436.0,230.0,2012-09-01,diesel,black,estate,False,True,True,True,True,True,True,True,31300.0,2018-02-01
337,320,47771.0,135.0,2012-10-01,diesel,silver,estate,False,True,False,False,False,False,True,False,13100.0,2018-03-01
338,316,164998.0,85.0,2013-01-01,diesel,black,estate,True,True,False,False,False,False,True,False,11100.0,2018-03-01
339,318,129901.0,105.0,2013-10-01,diesel,blue,estate,False,True,False,False,False,False,True,True,800.0,2018-02-01
340,520,109391.0,140.0,2014-12-01,diesel,grey,estate,True,True,False,True,True,True,True,True,25500.0,2018-02-01
341,318,185141.0,105.0,2013-01-01,diesel,grey,estate,False,True,False,False,False,False,True,True,11200.0,2018-02-01
342,530,140904.0,190.0,2014-04-01,diesel,white,estate,False,True,True,False,True,True,True,True,20600.0,2018-03-01
343,318,109195.0,105.0,2013-06-01,diesel,white,estate,False,True,False,False,True,sin_datos_butooth,True,False,13100.0,2018-02-01
344,318,129181.0,100.0,2013-08-01,diesel,grey,estate,True,True,False,False,False,False,True,False,10600.0,2018-07-01
345,320,99600.0,120.0,2013-07-01,diesel,blue,estate,False,True,False,False,False,False,True,True,14300.0,2018-03-01
346,320,75254.0,120.0,2013-06-01,diesel,blue,estate,True,True,False,False,True,False,True,True,15000.0,2018-03-01
347,318,124822.0,100.0,2013-05-01,diesel,black,estate,False,True,False,False,False,False,True,False,10500.0,2018-08-01
348,318,198759.0,105.0,2014-08-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9400.0,2018-02-01
349,320,125928.0,135.0,2014-03-01,diesel,silver,estate,False,True,True,False,False,False,True,True,13600.0,2018-02-01
350,318,95636.0,105.0,2014-03-01,diesel,white,estate,True,True,False,False,True,False,True,False,14500.0,2018-02-01
351,320,121742.0,135.0,2012-11-01,diesel,blue,estate,False,True,True,False,True,True,True,True,15400.0,2018-02-01
352,318,217330.0,90.0,2006-05-01,diesel,black,estate,True,True,False,False,False,False,True,False,5000.0,2018-03-01
353,320,109620.0,120.0,2014-09-01,diesel,grey,estate,False,True,False,False,True,True,True,False,15400.0,2018-02-01
354,318,190639.0,105.0,2013-07-01,diesel,brown,estate,False,True,False,False,True,True,True,False,9300.0,2018-02-01
355,320,136093.0,135.0,2014-07-01,diesel,white,estate,True,True,True,False,False,False,True,False,13400.0,2018-03-01
356,316,146879.0,85.0,2013-08-01,diesel,brown,estate,False,True,False,False,False,False,True,False,9900.0,2018-02-01
357,320,191556.0,122.0,2013-10-01,diesel,blue,estate,False,True,False,False,True,True,True,False,12600.0,2018-02-01
358,520,147891.0,135.0,2014-05-01,diesel,black,estate,False,True,False,True,True,False,True,True,17100.0,2018-02-01
359,318,198084.0,105.0,2014-08-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9700.0,2018-02-01
360,520,80403.0,140.0,2016-06-01,diesel,black,estate,False,False,False,False,False,False,False,False,20000.0,2018-02-01
361,320,106442.0,135.0,2014-03-01,diesel,black,estate,False,True,False,True,False,False,True,True,17300.0,2018-02-01
362,520,123353.0,135.0,2014-03-01,diesel,silver,estate,False,True,False,False,True,False,True,False,17400.0,2018-02-01
363,520,161432.0,135.0,2013-04-01,diesel,black,estate,False,True,True,False,True,False,True,False,14900.0,2018-02-01
364,520,85319.0,140.0,2014-08-01,diesel,grey,estate,False,True,False,False,True,False,True,True,19300.0,2018-02-01
365,320,162550.0,122.0,2013-12-01,diesel,black,estate,True,True,False,False,True,False,True,False,12100.0,2018-02-01
366,320,188982.0,120.0,2005-10-01,diesel,black,estate,False,True,True,False,False,False,True,False,3800.0,2018-02-01
367,318,94987.0,105.0,2013-05-01,diesel,white,estate,False,False,False,False,False,False,False,True,8600.0,2018-02-01
368,330,231261.0,180.0,2012-03-01,diesel,black,estate,False,True,False,False,True,True,True,False,9500.0,2018-02-01
369,316,79964.0,85.0,2013-09-01,diesel,white,estate,False,False,False,False,False,False,True,False,12900.0,2018-02-01
370,318,110913.0,100.0,2013-01-01,diesel,grey,estate,True,True,False,False,False,False,True,False,15400.0,2018-02-01
371,320,181751.0,122.0,2013-12-01,diesel,black,estate,True,True,False,False,True,False,True,False,12600.0,2018-02-01
372,320,102377.0,135.0,2014-05-01,diesel,blue,estate,False,True,False,False,False,False,True,True,14600.0,2018-02-01
373,320,176702.0,135.0,2014-10-01,diesel,white,estate,False,True,False,False,True,False,True,False,14500.0,2018-02-01
374,318,216144.0,100.0,2014-07-01,diesel,grey,estate,False,True,False,False,True,False,True,True,11800.0,2018-02-01
375,318,169410.0,105.0,2014-08-01,diesel,white,estate,False,True,True,False,True,False,True,True,13000.0,2018-02-01
376,525,201782.0,141.0,2005-02-01,petrol,blue,estate,True,True,True,False,True,True,True,True,6200.0,2018-02-01
377,318,116892.0,105.0,2014-03-01,diesel,blue,estate,False,False,False,False,False,False,False,True,10100.0,2018-02-01
378,320,124389.0,135.0,2014-06-01,diesel,black,estate,True,True,False,False,True,False,True,True,17000.0,2018-02-01
379,316,161739.0,85.0,2014-08-01,diesel,grey,estate,False,True,False,False,False,False,True,False,11000.0,2018-02-01
380,316,176557.0,85.0,2013-11-01,diesel,black,estate,False,False,False,False,False,False,True,False,800.0,2018-02-01
381,518,193500.0,100.0,2013-09-01,diesel,black,estate,True,True,False,False,True,False,True,True,12900.0,2018-02-01
382,318,144913.0,105.0,2013-09-01,diesel,blue,estate,True,True,False,False,False,False,True,False,10200.0,2018-02-01
383,320,135491.0,120.0,2013-03-01,diesel,black,estate,True,True,False,False,False,True,True,False,12600.0,2018-02-01
384,318,109600.0,100.0,2013-08-01,diesel,white,estate,False,True,False,False,True,True,True,False,14900.0,2018-02-01
385,318,63604.0,100.0,2013-12-01,diesel,brown,estate,False,False,False,False,False,True,True,False,9600.0,2018-02-01
386,520,119035.0,135.0,2014-04-01,diesel,grey,estate,False,True,True,False,True,False,True,True,19000.0,2018-02-01
387,520,109012.0,135.0,2013-01-01,diesel,black,estate,True,True,False,sin_datos_asientos_traseros_plegables,True,False,True,False,14300.0,2018-02-01
